run_id,stage,seed,step,train_loss,train_accuracy,train_correct,train_count,test_loss,test_accuracy,test_correct,test_count,parameter_l2_norm,elapsed_seconds
pilot-f0.40-wd1,pilot,20260721,0,4.218311471238168,0.016146993318485525,29,1796,4.217941697804493,0.016338655774229483,44,2693,17.529815290218004,0.051177760000001626
pilot-f0.40-wd1,pilot,20260721,50,3.9201613938091593,0.09632516703786191,173,1796,4.447522095043864,0.004827330115113257,13,2693,17.04644124985976,0.905606824000003
pilot-f0.40-wd1,pilot,20260721,100,3.5772906263049835,0.18374164810690424,330,1796,4.632024595740114,0.005569996286669142,15,2693,16.874254722133742,1.7522507910000016
pilot-f0.40-wd1,pilot,20260721,150,3.162115899916481,0.2700445434298441,485,1796,4.76844607982501,0.012253991830672113,33,2693,16.854109673440753,2.5983017040000007
pilot-f0.40-wd1,pilot,20260721,200,2.679492568120128,0.3975501113585746,714,1796,4.8153851746716025,0.01670998886000743,45,2693,16.966848660344798,3.4407704899999985
pilot-f0.40-wd1,pilot,20260721,250,2.1180978617848694,0.5606904231625836,1007,1796,4.765173978979066,0.03750464166357222,101,2693,17.109984047478395,4.291125274999999
pilot-f0.40-wd1,pilot,20260721,300,1.5541269009256682,0.7132516703786191,1281,1796,4.595685537446621,0.07315261789825474,197,2693,17.28733664483474,5.146058080000003
pilot-f0.40-wd1,pilot,20260721,350,1.0601949373173023,0.8585746102449888,1542,1796,4.224213473733986,0.13367991088005943,360,2693,17.48528510634729,5.9909904609999955
pilot-f0.40-wd1,pilot,20260721,400,0.6793010346342567,0.9409799554565702,1690,1796,3.9119322302613257,0.1864092090605273,502,2693,17.689067475509923,6.838676105999994
pilot-f0.40-wd1,pilot,20260721,450,0.42622701734105306,0.9832962138084632,1766,1796,3.547865614411205,0.2584478277014482,696,2693,17.867302699860765,7.6853837169999935
pilot-f0.40-wd1,pilot,20260721,500,0.27977431537313824,0.9955456570155902,1788,1796,3.215561032073895,0.3189751206832529,859,2693,18.028248152988922,8.527483645000004
pilot-f0.40-wd1,pilot,20260721,550,0.17308798877061873,1.0,1796,1796,2.9346056689217415,0.36650575566282956,987,2693,18.16849002192558,9.375584786999994
pilot-f0.40-wd1,pilot,20260721,600,0.13685406555311716,0.9988864142538976,1794,1796,2.6808172283321343,0.3932417378388414,1059,2693,18.31415825809421,10.223402054999994
pilot-f0.40-wd1,pilot,20260721,650,0.0905163686365752,1.0,1796,1796,2.4284978017371426,0.434831043445971,1171,2693,18.50738363561624,11.066682020000002
pilot-f0.40-wd1,pilot,20260721,700,0.06208951223666524,1.0,1796,1796,2.238408759761999,0.45228369847753436,1218,2693,18.66740776700174,11.921804144000006
pilot-f0.40-wd1,pilot,20260721,750,0.06891869967658164,1.0,1796,1796,2.101323934810736,0.4786483475677683,1289,2693,18.957877727572324,12.479002162
pilot-f0.40-wd1,pilot,20260721,800,0.03329296366940097,1.0,1796,1796,1.7891417799764435,0.5313776457482362,1431,2693,19.268911542285633,13.008201138000004
pilot-f0.40-wd1,pilot,20260721,850,0.024126503143650387,1.0,1796,1796,1.649955695683833,0.5599702933531377,1508,2693,19.378062345420076,13.532129282
pilot-f0.40-wd1,pilot,20260721,900,0.03915715801689301,1.0,1796,1796,1.5930469964810388,0.5662829558113628,1525,2693,19.736715751872943,14.0530002
pilot-f0.40-wd1,pilot,20260721,950,0.0417114079396815,0.9988864142538976,1794,1796,1.2368307527980529,0.6483475677682882,1746,2693,20.317462788278533,14.629799726000002
pilot-f0.40-wd1,pilot,20260721,1000,0.009337667367506134,1.0,1796,1796,0.85370355798018,0.7434088377274415,2002,2693,20.26480678235921,15.163051191999998
pilot-f0.40-wd1,pilot,20260721,1050,0.009737554265555401,1.0,1796,1796,0.777845584545001,0.7668028221314519,2065,2693,20.059734435078,15.700314059999997
pilot-f0.40-wd1,pilot,20260721,1100,0.010727689101595125,1.0,1796,1796,0.706379785265039,0.7961381359079094,2144,2693,20.33202002236916,16.235400049999996
pilot-f0.40-wd1,pilot,20260721,1150,0.023169630088891113,0.9994432071269488,1795,1796,0.6593718133891687,0.8031934645376904,2163,2693,20.988502907610812,16.774722561999994
pilot-f0.40-wd1,pilot,20260721,1200,0.011170435057982039,1.0,1796,1796,0.19833542306406365,0.9632380245079837,2594,2693,21.181106941647723,17.309148184999998
pilot-f0.40-wd1,pilot,20260721,1250,0.006371635105668304,1.0,1796,1796,0.11358527556432475,0.9862606758262161,2656,2693,20.56440493002758,17.843942479000006
pilot-f0.40-wd1,pilot,20260721,1300,0.007659503240096808,1.0,1796,1796,0.10592113938244842,0.9903453397697735,2667,2693,20.214877539713687,18.380877114
pilot-f0.40-wd1,pilot,20260721,1350,0.0073237413818427344,1.0,1796,1796,0.09075523741927857,0.9929446713702191,2674,2693,20.354638444094356,18.920507557999997
pilot-f0.40-wd1,pilot,20260721,1400,0.0056788990386079305,1.0,1796,1796,0.061765460422656106,0.9955440029706647,2681,2693,20.756252596315147,19.450391425000007
pilot-f0.40-wd1,pilot,20260721,1450,0.004136871388866535,1.0,1796,1796,0.03759890137398681,0.9974006683995544,2686,2693,21.156228060729706,19.979776556000004
pilot-f0.40-wd1,pilot,20260721,1500,0.0029391355663206105,1.0,1796,1796,0.024339849073294586,0.9985146676568882,2689,2693,21.5786475630403,20.504374155999997
pilot-f0.40-wd1,pilot,20260721,1550,0.002361884361386034,1.0,1796,1796,0.015564092330847625,0.9988860007426662,2690,2693,21.9516586560293,21.029485249000004
pilot-f0.40-wd1,pilot,20260721,1600,0.0025468249628963343,1.0,1796,1796,0.014874543127321284,0.9992573338284441,2691,2693,22.485983613552268,21.587748121999994
